Name,Paleographic features
1047,ה:additional:lower horizontal stroke curving upward
2004,ה:additional:lower horizontal stroke curving upward
2005,ה:additional:lower horizontal stroke curving upward
2039,ה:additional:lower horizontal stroke curving upward
2072,ה:additional:lower horizontal stroke curving upward
2073,ה:additional:lower horizontal stroke curving upward
2090,ה:additional:lower horizontal stroke curving upward
2131,ה:additional:lower horizontal stroke curving upward
2156,ה:additional:lower horizontal stroke curving upward
2161,ה:additional:lower horizontal stroke curving upward
2167,ה:additional:lower horizontal stroke curving upward
2171,ה:additional:lower horizontal stroke curving upward
2173,ה:additional:lower horizontal stroke curving upward
2181,ה:additional:lower horizontal stroke curving upward
2190,ה:additional:lower horizontal stroke curving upward
1013,ה:additional:shaft protruding upward
1020,ה:additional:shaft protruding upward
1020,ה:additional:shaft protruding upward
3002,ה:additional:shaft protruding upward
1035,ה:additional:shaft protruding upward
2025,ה:additional:shaft protruding upward
2027,ה:additional:shaft protruding upward
2071,ה:additional:shaft protruding upward
1047,ה:additional:shortening of the middle stroke
1058,ה:additional:shortening of the middle stroke
1003,ה:additional:upper horizontal stroke protruding rightward
1009,ה:additional:upper horizontal stroke protruding rightward
1013,ה:additional:upper horizontal stroke protruding rightward
1013,ה:additional:upper horizontal stroke protruding rightward
1014,ה:additional:upper horizontal stroke protruding rightward
1020,ה:additional:upper horizontal stroke protruding rightward
1020,ה:additional:upper horizontal stroke protruding rightward
1020,ה:additional:upper horizontal stroke protruding rightward
1024,ה:additional:upper horizontal stroke protruding rightward
1030,ה:additional:upper horizontal stroke protruding rightward
1030,ה:additional:upper horizontal stroke protruding rightward
1034,ה:additional:upper horizontal stroke protruding rightward
1035,ה:additional:upper horizontal stroke protruding rightward
1039,ה:additional:upper horizontal stroke protruding rightward
1040,ה:additional:upper horizontal stroke protruding rightward
1044,ה:additional:upper horizontal stroke protruding rightward
1047,ה:additional:upper horizontal stroke protruding rightward
1055,ה:additional:upper horizontal stroke protruding rightward
1058,ה:additional:upper horizontal stroke protruding rightward
1058,ה:additional:upper horizontal stroke protruding rightward
1059,ה:additional:upper horizontal stroke protruding rightward
1064,ה:additional:upper horizontal stroke protruding rightward
2003,ה:additional:upper horizontal stroke protruding rightward
2003,ה:additional:upper horizontal stroke protruding rightward
2004,ה:additional:upper horizontal stroke protruding rightward
2005,ה:additional:upper horizontal stroke protruding rightward
2007,ה:additional:upper horizontal stroke protruding rightward
2007,ה:additional:upper horizontal stroke protruding rightward
2012,ה:additional:upper horizontal stroke protruding rightward
2014,ה:additional:upper horizontal stroke protruding rightward
2025,ה:additional:upper horizontal stroke protruding rightward
2025,ה:additional:upper horizontal stroke protruding rightward
2026,ה:additional:upper horizontal stroke protruding rightward
2027,ה:additional:upper horizontal stroke protruding rightward
2030,ה:additional:upper horizontal stroke protruding rightward
2034,ה:additional:upper horizontal stroke protruding rightward
2036,ה:additional:upper horizontal stroke protruding rightward
2039,ה:additional:upper horizontal stroke protruding rightward
2042,ה:additional:upper horizontal stroke protruding rightward
2042,ה:additional:upper horizontal stroke protruding rightward
2049,ה:additional:upper horizontal stroke protruding rightward
2049,ה:additional:upper horizontal stroke protruding rightward
2051,ה:additional:upper horizontal stroke protruding rightward
2051,ה:additional:upper horizontal stroke protruding rightward
2054,ה:additional:upper horizontal stroke protruding rightward
2055,ה:additional:upper horizontal stroke protruding rightward
2057,ה:additional:upper horizontal stroke protruding rightward
2060,ה:additional:upper horizontal stroke protruding rightward
2061,ה:additional:upper horizontal stroke protruding rightward
2062,ה:additional:upper horizontal stroke protruding rightward
2063,ה:additional:upper horizontal stroke protruding rightward
2064,ה:additional:upper horizontal stroke protruding rightward
2067,ה:additional:upper horizontal stroke protruding rightward
2068,ה:additional:upper horizontal stroke protruding rightward
2068,ה:additional:upper horizontal stroke protruding rightward
2069,ה:additional:upper horizontal stroke protruding rightward
2071,ה:additional:upper horizontal stroke protruding rightward
2072,ה:additional:upper horizontal stroke protruding rightward
2074,ה:additional:upper horizontal stroke protruding rightward
2073,ה:additional:upper horizontal stroke protruding rightward
2083,ה:additional:upper horizontal stroke protruding rightward
2083,ה:additional:upper horizontal stroke protruding rightward
2085,ה:additional:upper horizontal stroke protruding rightward
2088,ה:additional:upper horizontal stroke protruding rightward
2090,ה:additional:upper horizontal stroke protruding rightward
2114,ה:additional:upper horizontal stroke protruding rightward
2116,ה:additional:upper horizontal stroke protruding rightward
2121,ה:additional:upper horizontal stroke protruding rightward
2131,ה:additional:upper horizontal stroke protruding rightward
2119,ה:additional:upper horizontal stroke protruding rightward
2155,ה:additional:upper horizontal stroke protruding rightward
2156,ה:additional:upper horizontal stroke protruding rightward
2156,ה:additional:upper horizontal stroke protruding rightward
2158,ה:additional:upper horizontal stroke protruding rightward
2161,ה:additional:upper horizontal stroke protruding rightward
3013,ה:additional:upper horizontal stroke protruding rightward
2171,ה:additional:upper horizontal stroke protruding rightward
3017,ה:additional:upper horizontal stroke protruding rightward
3017,ה:additional:upper horizontal stroke protruding rightward
2187,ה:additional:upper horizontal stroke protruding rightward
2190,ה:additional:upper horizontal stroke protruding rightward
2190,ה:additional:upper horizontal stroke protruding rightward
3036,ה:additional:upper horizontal stroke protruding rightward
3037,ה:additional:upper horizontal stroke protruding rightward
3049,ה:additional:upper horizontal stroke protruding rightward
3062,ה:additional:upper horizontal stroke protruding rightward
1001,ה:body:inclination:oblique
1003,ה:body:inclination:oblique
1009,ה:body:inclination:oblique
1009,ה:body:inclination:oblique
1013,ה:body:inclination:oblique
1013,ה:body:inclination:oblique
1014,ה:body:inclination:oblique
1022,ה:body:inclination:oblique
1022,ה:body:inclination:oblique
1024,ה:body:inclination:oblique
1024,ה:body:inclination:oblique
1025,ה:body:inclination:oblique
1027,ה:body:inclination:oblique
1028,ה:body:inclination:oblique
1030,ה:body:inclination:oblique
1030,ה:body:inclination:oblique
1032,ה:body:inclination:oblique
3002,ה:body:inclination:oblique
3007,ה:body:inclination:oblique
3008,ה:body:inclination:oblique
1033,ה:body:inclination:oblique
1033,ה:body:inclination:oblique
1034,ה:body:inclination:oblique
1035,ה:body:inclination:oblique
1035,ה:body:inclination:oblique
1039,ה:body:inclination:oblique
1040,ה:body:inclination:oblique
1040,ה:body:inclination:oblique
1042,ה:body:inclination:oblique
1046,ה:body:inclination:oblique
1047,ה:body:inclination:oblique
1055,ה:body:inclination:oblique
1055,ה:body:inclination:oblique
1056,ה:body:inclination:oblique
1058,ה:body:inclination:oblique
1058,ה:body:inclination:oblique
1059,ה:body:inclination:oblique
1064,ה:body:inclination:oblique
1065,ה:body:inclination:oblique
2003,ה:body:inclination:oblique
2003,ה:body:inclination:oblique
2004,ה:body:inclination:oblique
2004,ה:body:inclination:oblique
2005,ה:body:inclination:oblique
2007,ה:body:inclination:oblique
2007,ה:body:inclination:oblique
2008,ה:body:inclination:oblique
2010,ה:body:inclination:oblique
2011,ה:body:inclination:oblique
2011,ה:body:inclination:oblique
2012,ה:body:inclination:oblique
2012,ה:body:inclination:oblique
2024,ה:body:inclination:oblique
2026,ה:body:inclination:oblique
2027,ה:body:inclination:oblique
2027,ה:body:inclination:oblique
2028,ה:body:inclination:oblique
2030,ה:body:inclination:oblique
2031,ה:body:inclination:oblique
2032,ה:body:inclination:oblique
2034,ה:body:inclination:oblique
2039,ה:body:inclination:oblique
2042,ה:body:inclination:oblique
2045,ה:body:inclination:oblique
2046,ה:body:inclination:oblique
2047,ה:body:inclination:oblique
2049,ה:body:inclination:oblique
2049,ה:body:inclination:oblique
2050,ה:body:inclination:oblique
2051,ה:body:inclination:oblique
2053,ה:body:inclination:oblique
2060,ה:body:inclination:oblique
2062,ה:body:inclination:oblique
2064,ה:body:inclination:oblique
2067,ה:body:inclination:oblique
2068,ה:body:inclination:oblique
2068,ה:body:inclination:oblique
2069,ה:body:inclination:oblique
2071,ה:body:inclination:oblique
2071,ה:body:inclination:oblique
2072,ה:body:inclination:oblique
2074,ה:body:inclination:oblique
2076,ה:body:inclination:oblique
2073,ה:body:inclination:oblique
2083,ה:body:inclination:oblique
2083,ה:body:inclination:oblique
2085,ה:body:inclination:oblique
2086,ה:body:inclination:oblique
2087,ה:body:inclination:oblique
2088,ה:body:inclination:oblique
2090,ה:body:inclination:oblique
2091,ה:body:inclination:oblique
2116,ה:body:inclination:oblique
2121,ה:body:inclination:oblique
2131,ה:body:inclination:oblique
2133,ה:body:inclination:oblique
2136,ה:body:inclination:oblique
2136,ה:body:inclination:oblique
2140,ה:body:inclination:oblique
2119,ה:body:inclination:oblique
2152,ה:body:inclination:oblique
2155,ה:body:inclination:oblique
2155,ה:body:inclination:oblique
2156,ה:body:inclination:oblique
2156,ה:body:inclination:oblique
2156,ה:body:inclination:oblique
2158,ה:body:inclination:oblique
2159,ה:body:inclination:oblique
2161,ה:body:inclination:oblique
3013,ה:body:inclination:oblique
3015,ה:body:inclination:oblique
2166,ה:body:inclination:oblique
2167,ה:body:inclination:oblique
2171,ה:body:inclination:oblique
2173,ה:body:inclination:oblique
3017,ה:body:inclination:oblique
3017,ה:body:inclination:oblique
2175,ה:body:inclination:oblique
2180,ה:body:inclination:oblique
2181,ה:body:inclination:oblique
2187,ה:body:inclination:oblique
2188,ה:body:inclination:oblique
2190,ה:body:inclination:oblique
2190,ה:body:inclination:oblique
3036,ה:body:inclination:oblique
3036,ה:body:inclination:oblique
3037,ה:body:inclination:oblique
3042,ה:body:inclination:oblique
3043,ה:body:inclination:oblique
3046,ה:body:inclination:oblique
3047,ה:body:inclination:oblique
3049,ה:body:inclination:oblique
3051,ה:body:inclination:oblique
3058,ה:body:inclination:oblique
3062,ה:body:inclination:oblique
3062,ה:body:inclination:oblique
1020,ה:body:inclination:vertical
1020,ה:body:inclination:vertical
1020,ה:body:inclination:vertical
1029,ה:body:inclination:vertical
3008,ה:body:inclination:vertical
1041,ה:body:inclination:vertical
1044,ה:body:inclination:vertical
1059,ה:body:inclination:vertical
2009,ה:body:inclination:vertical
2014,ה:body:inclination:vertical
2025,ה:body:inclination:vertical
2025,ה:body:inclination:vertical
2025,ה:body:inclination:vertical
2035,ה:body:inclination:vertical
2036,ה:body:inclination:vertical
2037,ה:body:inclination:vertical
2042,ה:body:inclination:vertical
2051,ה:body:inclination:vertical
2053,ה:body:inclination:vertical
2054,ה:body:inclination:vertical
2055,ה:body:inclination:vertical
2057,ה:body:inclination:vertical
2061,ה:body:inclination:vertical
2061,ה:body:inclination:vertical
2063,ה:body:inclination:vertical
2081,ה:body:inclination:vertical
2114,ה:body:inclination:vertical
3024,ה:body:inclination:vertical
3033,ה:body:inclination:vertical
3049,ה:body:inclination:vertical
1001,ה:horizontal strokes:number:three
1003,ה:horizontal strokes:number:three
1009,ה:horizontal strokes:number:three
1009,ה:horizontal strokes:number:three
1013,ה:horizontal strokes:number:three
1013,ה:horizontal strokes:number:three
1014,ה:horizontal strokes:number:three
1022,ה:horizontal strokes:number:three
1022,ה:horizontal strokes:number:three
1020,ה:horizontal strokes:number:three
1020,ה:horizontal strokes:number:three
1020,ה:horizontal strokes:number:three
1024,ה:horizontal strokes:number:three
1024,ה:horizontal strokes:number:three
1027,ה:horizontal strokes:number:three
1028,ה:horizontal strokes:number:three
1029,ה:horizontal strokes:number:three
1030,ה:horizontal strokes:number:three
1030,ה:horizontal strokes:number:three
1032,ה:horizontal strokes:number:three
3002,ה:horizontal strokes:number:three
3007,ה:horizontal strokes:number:three
3008,ה:horizontal strokes:number:three
3008,ה:horizontal strokes:number:three
1033,ה:horizontal strokes:number:three
1033,ה:horizontal strokes:number:three
1034,ה:horizontal strokes:number:three
1035,ה:horizontal strokes:number:three
1035,ה:horizontal strokes:number:three
1039,ה:horizontal strokes:number:three
1040,ה:horizontal strokes:number:three
1040,ה:horizontal strokes:number:three
1041,ה:horizontal strokes:number:three
1042,ה:horizontal strokes:number:three
1044,ה:horizontal strokes:number:three
1046,ה:horizontal strokes:number:three
1047,ה:horizontal strokes:number:three
1055,ה:horizontal strokes:number:three
1055,ה:horizontal strokes:number:three
1056,ה:horizontal strokes:number:three
1058,ה:horizontal strokes:number:three
1058,ה:horizontal strokes:number:three
1059,ה:horizontal strokes:number:three
1059,ה:horizontal strokes:number:three
1064,ה:horizontal strokes:number:three
1065,ה:horizontal strokes:number:three
2003,ה:horizontal strokes:number:three
2003,ה:horizontal strokes:number:three
2004,ה:horizontal strokes:number:three
2004,ה:horizontal strokes:number:three
2005,ה:horizontal strokes:number:three
2007,ה:horizontal strokes:number:three
2007,ה:horizontal strokes:number:three
2008,ה:horizontal strokes:number:three
2009,ה:horizontal strokes:number:three
2011,ה:horizontal strokes:number:three
2011,ה:horizontal strokes:number:three
2012,ה:horizontal strokes:number:three
2012,ה:horizontal strokes:number:three
2014,ה:horizontal strokes:number:three
2024,ה:horizontal strokes:number:three
2025,ה:horizontal strokes:number:three
2025,ה:horizontal strokes:number:three
2025,ה:horizontal strokes:number:three
2026,ה:horizontal strokes:number:three
2027,ה:horizontal strokes:number:three
2030,ה:horizontal strokes:number:three
2031,ה:horizontal strokes:number:three
2032,ה:horizontal strokes:number:three
2034,ה:horizontal strokes:number:three
2035,ה:horizontal strokes:number:three
2036,ה:horizontal strokes:number:three
2037,ה:horizontal strokes:number:three
2039,ה:horizontal strokes:number:three
2040,ה:horizontal strokes:number:three
2042,ה:horizontal strokes:number:three
2042,ה:horizontal strokes:number:three
2045,ה:horizontal strokes:number:three
2049,ה:horizontal strokes:number:three
2049,ה:horizontal strokes:number:three
2050,ה:horizontal strokes:number:three
2053,ה:horizontal strokes:number:three
2054,ה:horizontal strokes:number:three
2055,ה:horizontal strokes:number:three
2057,ה:horizontal strokes:number:three
2060,ה:horizontal strokes:number:three
2061,ה:horizontal strokes:number:three
2061,ה:horizontal strokes:number:three
2062,ה:horizontal strokes:number:three
2063,ה:horizontal strokes:number:three
2064,ה:horizontal strokes:number:three
2067,ה:horizontal strokes:number:three
2068,ה:horizontal strokes:number:three
2068,ה:horizontal strokes:number:three
2069,ה:horizontal strokes:number:three
2071,ה:horizontal strokes:number:three
2071,ה:horizontal strokes:number:three
2072,ה:horizontal strokes:number:three
2074,ה:horizontal strokes:number:three
2076,ה:horizontal strokes:number:three
2081,ה:horizontal strokes:number:three
2073,ה:horizontal strokes:number:three
2083,ה:horizontal strokes:number:three
2083,ה:horizontal strokes:number:three
2085,ה:horizontal strokes:number:three
