Name,"Paleographic features"
"3007 Resh-1",ר:body:inclination:oblique
"3007 Shin-1",
"3007 Yod-1",י:body:inclination:vertical
"3007 Yod-1","י:horizontal strokes:parallel downward"
"3007 Yod-2",י:body:inclination:vertical
"3007 Yod-2",י:foot:direction:upward
"3007 Yod-2",י:foot:length:short
"3007 Zayin-1",
"3008 Ayin-1",
"3008 Bet-1",ב:body:inclination:oblique
"3008 Bet-1",ב:head:shape:triangular
"3008 Bet-1",ב:leg:curved
"3008 He-1",ה:body:inclination:oblique
"3008 He-1","ה:horizontal strokes:number:three"
"3008 He-1",ה:shaft:length:medium
"3008 He-1","ה:shaft:angle with strokes:right"
"3008 He-2",ה:body:inclination:vertical
"3008 He-2","ה:horizontal strokes:number:three"
"3008 He-2","ה:shaft:angle with strokes:right"
"3008 He-2",ה:shaft:length:long
"3008 Nun-1",
"3008 Resh-1",ר:body:inclination:vertical
"3008 Resh-1",ר:head:shape:triangular
"3008 Shin-1",
"3008 Waw-1",ו:body:inclination:vertical
"3008 Waw-1","ו:head:shape:square cup"
"3008 Waw-1","ו:nose:with nose"
"3008 Waw-1","ו:additional:reversed letter"
"3008 Waw-2",ו:body:inclination:vertical
"3008 Waw-2","ו:head:shape:square cup"
"3008 Waw-2","ו:nose:with nose"
"3008 Waw-2","ו:additional:reversed letter"
"3008 Yod-1",י:body:inclination:oblique
"3008 Yod-1","י:horizontal strokes:parallel horizontal"
"3008 Yod-1",י:foot:direction:horizontal
"3008 Yod-1",י:foot:length:medium
"3008 Yod-1","י:additional:disconnected horizontal strokes"
"3008 Yod-2",י:body:inclination:oblique
"3008 Yod-2","י:horizontal strokes:parallel horizontal"
"3008 Yod-2",י:foot:direction:horizontal
"3008 Zayin-1",
"3009 Alef-1",א:body:inclination:vertical
"3009 Alef-1",א:head:shape:parallel
"3009 Alef-1","א:additional:lower crossbar extending left of shaft"
"3009 Alef-2",א:body:inclination:vertical
"3009 Het-1",ח:body:inclination:vertical
"3009 Het-1","ח:horizontal strokes:number:two"
"3009 Het-1","ח:vertical protrusions:upper right"
"3009 Het-1","ח:vertical protrusions:lower left"
"3009 Het-1","ח:additional:reversed letter"
"3009 Lamed-1",
"3009 Lamed-2",ל:body:inclination:oblique
"3009 Lamed-2",ל:shaft:straight
"3009 Lamed-2","ל:foot:shape:single stroke"
"3009 Lamed-2",ל:foot:inclination:upward
"3009 Mem-1",מ:body:inclination:oblique
"3009 Mem-1","מ:head:shape:curved fork"
"3009 Mem-1",מ:tail:shape:curved
"3009 Mem-1",מ:foot:footless
"3009 Shin-1",ש:body:inclination:vertical
"3009 Shin-1",ש:body:shape:w-shaped
"3010 Alef-1",
"3010 Kaf-1",
"3010 Mem-1",
"3011 Alef-1",א:body:inclination:vertical
"3011 Alef-1",א:head:shape:V-shaped
"3011 Ayin-1",ע:body:shape:circle/oval
"3011 Kaf-1",כ:body:inclination:oblique
"3011 Kaf-1",כ:head:shape:trident
"3011 Kaf-1",כ:head:orientation:leftwards
"3011 Kaf-1",כ:tail:curved
"3011 Kaf-1","כ:foot:with foot"
"3011 Lamed-1",ל:body:inclination:oblique
"3011 Lamed-1",ל:foot:shape:curved
"3011 Lamed-1",ל:foot:inclination:upward
"3011 Lamed-2",
"3011 Mem-1",מ:body:inclination:oblique
"3011 Mem-1",מ:tail:shape:curved
"3011 Mem-1","מ:foot:with foot"
"3011 Nun-1",נ:body:inclination:oblique
"3011 Nun-1",נ:head:shape:zigzag
"3011 Nun-1",נ:tail:curved
"3011 Nun-1","נ:foot:with foot"
"3011 Nun-1","נ:additional:looping foot"
"3011 Nun-2",נ:body:inclination:oblique
"3011 Nun-2",נ:head:shape:zigzag
"3011 Nun-2",נ:tail:straight
"3011 Nun-2",נ:foot:footless
"3011 Nun-2","נ:additional:left stroke elongated upward"
"3011 Qof-1",ק:body:inclination:vertical
"3011 Qof-1",ק:head:shape:¾-circle
"3011 Qof-1",ק:head:crossing:uncrossed
"3011 Resh-1",
"3011 Waw-1",ו:body:inclination:vertical
"3011 Waw-1","ו:head:shape:square cup"
"3011 Waw-1","ו:nose:with nose"
"3011 Yod-1",י:body:inclination:oblique
"3011 Yod-1","י:horizontal strokes:parallel upward"
"3011 Yod-1",י:foot:direction:downward
"3011 Yod-1",י:foot:length:long
"3011 Yod-2",י:body:inclination:oblique
"3011 Yod-2","י:horizontal strokes:parallel horizontal"
"3011 Yod-2",י:foot:direction:upward
"3011 Yod-2",י:foot:length:long
"3012 Beth-1",ב:body:inclination:oblique
"3012 Beth-1",ב:head:shape:triangular
"3012 Beth-1",ב:leg:angular
"3012 Kaf-1",כ:body:inclination:oblique
"3012 Kaf-1","כ:head:shape:parallel left and middle fingers"
"3012 Kaf-1",כ:head:orientation:leftwards
"3012 Kaf-1",כ:tail:curved
"3012 Kaf-1","כ:foot:with foot"
"3012 Kaf-1","כ:additional:looping foot"
"3012 Lamed-1",ל:body:inclination:oblique
"3012 Lamed-1",ל:shaft:straight
"3012 Lamed-2",ל:body:inclination:vertical
"3012 Lamed-2",ל:shaft:straight
"3012 Lamed-2","ל:foot:shape:single stroke"
"3012 Lamed-2",ל:foot:inclination:upward
"3012 Mem-1",מ:body:inclination:vertical
"3012 Mem-1","מ:head:shape:square fork"
"3012 Mem-1",מ:tail:shape:curved
"3012 Mem-1",מ:foot:footless
"3012 Shin-1",ש:body:inclination:vertical
"3012 Shin-1",ש:body:shape:w-shaped
"3012 Shin-1","ש:additional:lower protrusions"
"3012 Yod-1",י:body:inclination:oblique
"3012 Yod-1","י:horizontal strokes:parallel upward"
"3012 Yod-1",י:foot:direction:downward
"3012 Yod-1",י:foot:length:medium
"3013 Ayin-1",ע:body:shape:circle/oval
"3013 He-1",ה:body:inclination:oblique
"3013 He-1","ה:horizontal strokes:number:three"
"3013 He-1",ה:shaft:length:short
"3013 He-1","ה:shaft:angle with strokes:right"
"3013 He-1","ה:additional:upper horizontal stroke protruding rightward"
"3013 Nun-1",נ:body:inclination:oblique
"3013 Nun-1",נ:head:shape:zigzag
"3013 Nun-1",נ:tail:curved
"3013 Nun-1",נ:foot:footless
"3013 Pe-1",פ:body:inclination:oblique
"3013 Pe-1",פ:head:angle:right
"3013 Pe-1",פ:tail:shape:curved
"3013 Pe-1",פ:foot:footless
"3013 Resh-1",ר:body:inclination:vertical
"3013 Resh-1",ר:head:shape:triangular
"3013 Sade-1","צ:left shaft:vestigial"
"3013 Sade-1","צ:right strokes:zigzag"
"3013 Sade-1","צ:ticks:no tick"
"3013 Waw-1",ו:body:inclination:vertical
"3013 Waw-1",ו:head:shape:v-shaped
"3013 Waw-1","ו:nose:with nose"
"3013 Waw-1","ו:additional:offset with relation to the head"
"3013 Yod-1",י:body:inclination:oblique
"3013 Yod-1","י:horizontal strokes:parallel horizontal"
"3013 Yod-1",י:foot:direction:upward
"3013 Yod-1",י:foot:length:medium
"3013 Zayin-1",ז:body:orientation:landscape
"3013 Zayin-1",ז:shaft:inclination:vertical
"3013 Zayin-1","ז:additional:single lower tick"
"3015 Aleph-1",א:body:inclination:vertical
"3015 Aleph-1",א:head:shape:parallel
"3015 Aleph-1","א:additional:lower crossbar extending left of shaft"
"3015 Dalet-1",ד:body:inclination:vertical
"3015 Dalet-1",ד:head:shape:triangular
"3015 Dalet-1",ד:stem:short
"3015 He-1",ה:body:inclination:oblique
"3015 He-1","ה:horizontal strokes:number:three"
"3015 He-1",ה:shaft:length:medium
"3015 He-1","ה:shaft:angle with strokes:right"
"3015 Het-1",ח:body:inclination:vertical
"3015 Het-1","ח:horizontal strokes:number:three"
"3015 Het-1","ח:vertical protrusions:lower left"
"3015 Het-1","ח:vertical protrusions:upper left"
"3015 Het-1","ח:vertical protrusions:lower right"
"3015 Het-1","ח:vertical protrusions:upper right"
"3015 Lamed-1",ל:body:inclination:oblique
"3015 Lamed-1",ל:shaft:convex
"3015 Lamed-1","ל:foot:shape:single stroke"
"3015 Lamed-1",ל:foot:inclination:upward
"3015 Mem-1",מ:body:inclination:vertical
"3015 Mem-1","מ:head:shape:curved fork"
"3015 Mem-1",מ:tail:shape:curved
"3015 Resh-1",ר:body:inclination:oblique
"3015 Resh-1",ר:head:shape:triangular
"3015 Resh-1","ר:additional:vertical shaft protrusion"
"3015 Samek-1",ס:body:inclination:vertical
"3015 Samek-1","ס:horizontal strokes:number:three"
"3015 Samek-1","ס:shaft:not crossing the head"
"3015 Samek-1",ס:ticks:number:none
"3015 Waw-1","ו:body:inclination:oblique leftward"
"3015 Waw-1","ו:head:shape:square cup"
"3015 Waw-1","ו:nose:with nose"
"3015 Waw-1","ו:additional:reversed letter"
"3015 Yod-1",י:body:inclination:oblique
"3015 Yod-1","י:horizontal strokes:parallel horizontal"
"3015 Yod-1",י:foot:direction:horizontal
"3015 Yod-1",י:foot:length:medium
"3015 Yod-2",י:body:inclination:oblique
"3015 Yod-2","י:horizontal strokes:parallel upward"
"3015 Yod-2",י:foot:direction:downward
"3015 Yod-2",י:foot:length:long
"3016 Alef-1",א:body:inclination:vertical
"3016 Alef-1",א:head:shape:parallel
"3016 Alef-2",א:body:inclination:vertical
"3016 Alef-2",א:head:shape:parallel
"3016 Kaf-1",כ:body:inclination:oblique
"3016 Kaf-1",כ:tail:curved
"3016 Kaf-1","כ:foot:with foot"
"3016 Kaf-2",כ:body:inclination:oblique
"3016 Kaf-2",כ:head:shape:trident
"3016 Kaf-2",כ:head:orientation:upward
"3016 Kaf-2",כ:tail:curved
"3016 Lamed-1",ל:body:inclination:oblique
"3016 Lamed-1",ל:shaft:straight
"3016 Lamed-1",ל:foot:inclination:horizontal
"3016 Lamed-2",ל:body:inclination:oblique
"3016 Lamed-2",ל:shaft:straight
"3016 Samek-1",ס:body:inclination:vertical
"3016 Samek-1","ס:horizontal strokes:number:three"
"3016 Samek-1","ס:horizontal strokes:shape:straight"
"3016 Samek-1",ס:ticks:number:none
"3016 Zayin-1",ז:body:orientation:landscape
"3017 Beth-1",ב:body:inclination:vertical
"3017 Beth-1",ב:head:shape:triangular
"3017 Beth-1",ב:leg:angular
"3017 He-1",ה:body:inclination:oblique
"3017 He-1","ה:horizontal strokes:number:three"
"3017 He-1",ה:shaft:length:medium
"3017 He-1","ה:shaft:angle with strokes:obtuse"
"3017 He-1","ה:additional:upper horizontal stroke protruding rightward"
"3017 He-2",ה:body:inclination:oblique
"3017 He-2","ה:horizontal strokes:number:three"
"3017 He-2",ה:shaft:length:medium
"3017 He-2","ה:shaft:angle with strokes:obtuse"
"3017 He-2","ה:additional:upper horizontal stroke protruding rightward"
"3017 Het-1",ח:body:inclination:oblique
"3017 Het-1","ח:horizontal strokes:number:two"
"3017 Het-1","ח:vertical protrusions:lower left"
"3017 Het-1","ח:vertical protrusions:upper left"
"3017 Het-1","ח:vertical protrusions:lower right"
"3017 Het-1","ח:vertical protrusions:upper right"
"3017 Het-1","ח:additional:unequal protrusions length"
"3017 Mem-1",מ:body:inclination:oblique
"3017 Mem-1","מ:head:shape:square fork"
"3017 Mem-1",מ:tail:shape:curved
"3017 Mem-2",מ:body:inclination:oblique
"3017 Mem-2","מ:head:shape:square fork"
"3017 Mem-2",מ:tail:shape:curved
"3017 Nun-1",נ:body:inclination:vertical
"3017 Nun-1",נ:head:shape:zigzag
"3017 Nun-1",נ:tail:curved
"3017 Nun-1","נ:additional:left stroke elongated upward"
"3017 Nun-2",נ:body:inclination:vertical
"3017 Nun-2",נ:head:shape:zigzag
"3017 Nun-2",נ:tail:curved
"3017 Nun-2","נ:foot:with foot"
"3017 Nun-2","נ:additional:left stroke elongated upward"
"3017 Waw-1","ו:body:inclination:oblique leftward"
"3017 Waw-1",ו:head:shape:v-shaped
"3017 Waw-1","ו:nose:with nose"
"3017 Yod-1",י:body:inclination:oblique
"3017 Yod-1","י:horizontal strokes:parallel horizontal"
"3017 Yod-1",י:foot:direction:upward
"3017 Yod-1",י:foot:length:medium
"3018 Dalet-1",ד:body:inclination:oblique
"3018 Dalet-1",ד:head:shape:triangular
"3018 Dalet-1",ד:stem:middle/long
"3018 Kaf-1",כ:body:inclination:oblique
"3018 Kaf-1",כ:head:shape:trident
"3018 Kaf-1",כ:head:orientation:upward
"3018 Kaf-1",כ:tail:curved
"3018 Lamed-1",ל:body:inclination:oblique
"3018 Lamed-1",ל:shaft:straight
"3018 Lamed-1","ל:foot:shape:single stroke"
"3018 Lamed-1",ל:foot:inclination:upward
"3018 Mem-1",מ:body:inclination:vertical
"3018 Qof-1",ק:body:inclination:vertical
"3018 Qof-1","ק:head:shape:left semi-circle"
"3018 Qof-1",ק:head:crossing:uncrossed
"3018 Sade-1","צ:left shaft:vestigial"
"3018 Sade-1","צ:right strokes:zigzag"
"3018 Sade-1","צ:ticks:lower tick"
"3018 Sade-1","צ:additional:reversed letter"
"3018 Samek-1","ס:horizontal strokes:number:three"
"3018 Samek-1","ס:shaft:not crossing the head"
"3019 Ayin-1",ע:body:shape:circle/oval
"3019 Ayin-1","ע:additional:open right"
"3019 Nun-1",נ:body:inclination:oblique
"3019 Nun-1",נ:head:shape:zigzag
"3019 Nun-1",נ:tail:angular
"3019 Nun-1","נ:foot:with foot"
"3019 Nun-1","נ:additional:looping foot"
"3019 Nun-1","נ:additional:left stroke elongated upward"
"3019 Pe-1",פ:body:inclination:oblique
"3019 Pe-1",פ:head:angle:right
"3019 Pe-1",פ:tail:shape:angular
"3019 Pe-1","פ:foot:with foot"
"3019 Resh-1",ר:body:inclination:vertical
"3019 Resh-1",ר:head:shape:triangular
"3019 Resh-1","ר:additional:right head protrusion"
"3019 Sade-1","צ:left shaft:none"
"3019 Sade-1","צ:right strokes:zigzag"
"3019 Sade-1","צ:ticks:lower tick"
"3019 Zayin-1",ז:body:orientation:landscape
"3019 Zayin-1",ז:shaft:inclination:vertical
"3019 Zayin-1","ז:additional:single lower tick"
"3020 Beth-1",ב:body:inclination:vertical
"3020 Beth-1",ב:head:shape:triangular
"3020 Beth-1",ב:leg:angular
"3020 Gimmel-1",ג:body:inclination:vertical
"3020 Gimmel-1",ג:head:angle:acute
"3020 Gimmel-1",ג:head:length:short
"3020 Het-1",ח:body:inclination:vertical
"3020 Het-1","ח:horizontal strokes:number:three"
"3020 Het-1","ח:vertical protrusions:lower left"
"3020 Het-1","ח:vertical protrusions:upper right"
"3020 Het-1","ח:additional:reversed letter"
"3020 Lamed-1",ל:body:inclination:oblique
"3020 Lamed-1",ל:shaft:straight
"3020 Mem-1",מ:body:inclination:recumbent
"3020 Mem-1","מ:head:shape:square fork"
"3020 Mem-1",מ:tail:shape:curved
"3020 Mem-1",מ:foot:footless
"3020 Mem-1","מ:additional:elision of the right vertical stroke"
"3020 Nun-1",נ:body:inclination:vertical
"3020 Nun-1",נ:head:shape:zigzag
"3020 Nun-1",נ:tail:angular
"3020 Nun-1","נ:foot:with foot"
"3020 Nun-2",נ:body:inclination:vertical
"3020 Nun-2",נ:head:shape:zigzag
"3020 Nun-2",נ:tail:angular
"3020 Nun-2","נ:foot:with foot"
"3020 Tav-1",ת:body:shape:x-shaped
"3021 Kaf-1",כ:body:inclination:oblique
"3021 Kaf-1",כ:head:shape:trident
"3021 Kaf-1",כ:head:orientation:upward
"3021 Kaf-1",כ:tail:curved
"3021 Kaf-1","כ:foot:with foot"
"3021 Mem-1",
"3021 Pe-1",פ:body:inclination:vertical
"3021 Pe-1",פ:head:angle:acute
"3021 Pe-1",פ:tail:shape:curved
"3021 Resh-1",
"3021 Resh-2",
"3021 Yod-1",י:body:inclination:vertical
"3021 Yod-1","י:horizontal strokes:parallel downward"
"3021 Yod-1",י:foot:direction:upward
"3021 Yod-1",י:foot:length:medium
"3021 Yod-2",
"3022 Beth-1",ב:body:inclination:oblique
"3022 Beth-1",ב:head:shape:triangular
"3022 Beth-1",ב:leg:angular
"3022 He-1",ח:body:inclination:vertical
"3022 He-1","ח:horizontal strokes:number:three"
"3022 He-1",ה:shaft:length:short
"3022 He-1","ה:shaft:angle with strokes:acute"
"3022 Het-1",ח:body:inclination:oblique
"3022 Het-1","ח:horizontal strokes:number:three"
"3022 Het-1","ח:vertical protrusions:lower right"
"3022 Lamed-1",ל:body:inclination:oblique
"3022 Lamed-1",ל:shaft:straight
"3022 Mem-1",מ:body:inclination:oblique
"3022 Mem-1","מ:head:shape:square fork"
"3022 Mem-1",מ:tail:shape:curved
"3022 Mem-1","מ:foot:with foot"
"3022 Mem-2",מ:body:inclination:oblique
"3022 Mem-2",מ:tail:shape:curved
"3022 Mem-2","מ:foot:with foot"
"3022 Nun-1",נ:body:inclination:oblique
"3022 Nun-1",נ:head:shape:cup-shaped
"3022 Nun-1",נ:tail:angular
"3022 Nun-1","נ:foot:with foot"
"3022 Nun-1","נ:additional:left stroke elongated upward"
"3022 Nun-2",נ:body:inclination:oblique
"3022 Nun-2",נ:head:shape:cup-shaped
"3022 Nun-2",נ:tail:angular
"3022 Nun-2","נ:foot:with foot"
"3022 Nun-2","נ:additional:left stroke elongated upward"
"3022 Waw-1","ו:body:inclination:oblique leftward"
"3022 Waw-1",ו:head:shape:v-shaped
"3022 Yod-1",י:body:inclination:vertical
"3022 Yod-1","י:horizontal strokes:converging"
"3022 Yod-1",י:foot:direction:upward
"3022 Yod-1",י:foot:length:medium
"3023 Aleph-1",א:body:inclination:vertical
"3023 Aleph-1",א:head:shape:parallel
"3023 Het-1",ח:body:inclination:oblique
"3023 Het-1","ח:horizontal strokes:number:two"
"3023 Het-1","ח:vertical protrusions:lower left"
"3023 Het-1","ח:vertical protrusions:upper left"
"3023 Het-1","ח:vertical protrusions:lower right"
"3023 Het-1","ח:vertical protrusions:upper right"
"3023 Kaf-1",כ:body:inclination:oblique
"3023 Kaf-1",כ:head:shape:trident
"3023 Kaf-1",כ:head:orientation:upward
"3023 Kaf-1",כ:tail:straight
"3023 Kaf-1",כ:foot:footless
"3023 Lamed-1",ל:body:inclination:oblique
"3023 Lamed-1",ל:shaft:straight
"3023 Lamed-1",ל:foot:shape:curved
"3023 Lamed-1",ל:foot:inclination:upward
"3023 Lamed-2",ל:body:inclination:oblique
"3023 Lamed-2",ל:shaft:straight
"3023 Lamed-2",ל:foot:shape:angular
"3023 Lamed-2",ל:foot:inclination:horizontal
"3023 Mem-1",מ:body:inclination:oblique
"3023 Mem-1","מ:head:shape:square fork"
"3023 Mem-1",מ:tail:shape:angular
"3023 Mem-1","מ:foot:with foot"
"3023 Mem-1","מ:additional:elision of the right vertical stroke"
"3023 Mem-2",מ:body:inclination:oblique
"3023 Mem-2","מ:head:shape:square fork"
"3023 Mem-2",מ:tail:shape:curved
"3023 Mem-2","מ:foot:with foot"
"3023 Mem-3",מ:body:inclination:oblique
"3023 Mem-3","מ:head:shape:square fork"
"3023 Mem-3",מ:tail:shape:curved
"3023 Mem-3","מ:foot:with foot"
"3023 Shin-1",ש:body:inclination:vertical
"3023 Shin-1",ש:body:shape:w-shaped
"3024 He-1",ה:body:inclination:vertical
"3024 He-1","ה:horizontal strokes:number:three"
"3024 He-1","ה:shaft:angle with strokes:acute"
"3024 He-2",
"3024 Het-1",ח:body:inclination:vertical
"3024 Het-1","ח:horizontal strokes:number:three"
"3024 Het-1","ח:vertical protrusions:lower left"
"3024 Het-1","ח:additional:reversed letter"
"3024 Lamed-1",ל:body:inclination:oblique
"3024 Lamed-1",ל:shaft:straight
"3024 Lamed-1",ל:foot:inclination:horizontal
"3024 Lamed-2",ל:body:inclination:oblique
"3024 Lamed-2",ל:shaft:straight
"3024 Lamed-2","ל:foot:shape:single stroke"
"3024 Lamed-2",ל:foot:inclination:upward
"3024 Mem-1",מ:tail:shape:straight
"3024 Mem-1",מ:tail:shape:angular
"3024 Mem-1","מ:foot:with foot"
"3024 Nun-1",נ:body:inclination:oblique
"3024 Nun-1",נ:head:shape:zigzag
"3024 Nun-1",נ:tail:angular
"3024 Nun-1","נ:foot:with foot"
"3024 Nun-1","נ:additional:left stroke elongated upward"
"3024 Sade-1","צ:additional:reversed letter"
"3024 Waw-1",
"3024 Yod-1",י:body:inclination:oblique
"3024 Yod-1","י:horizontal strokes:parallel horizontal"
"3024 Yod-1",י:foot:direction:horizontal
"3024 Yod-1",י:foot:length:medium
"3025 He-1",
"3025 Kaf-1",
"3025 Lamed-1",ל:body:inclination:oblique
"3025 Lamed-1",ל:shaft:straight
"3025 Lamed-1",ל:foot:shape:curved
"3025 Lamed-1",ל:foot:inclination:upward
"3025 Mem-1",מ:body:inclination:oblique
"3025 Nun-1",נ:body:inclination:oblique
"3025 Nun-1",נ:head:shape:zigzag
"3025 Pe-1",פ:body:inclination:oblique
"3025 Pe-1",פ:head:angle:right
"3025 Pe-1",פ:tail:shape:curved
"3025 Sade-1","צ:right strokes:zigzag"
"3025 Samek-1",
"3025 Waw-1",ו:body:inclination:vertical
"3025 Waw-1","ו:head:shape:square cup"
"3025 Waw-1","ו:nose:with nose"
"3025 Waw-1","ו:additional:reversed letter"
"3025 Yod-1",
"3025 Yod-2",י:body:inclination:oblique
"3025 Yod-2",י:foot:direction:horizontal
"3025 Yod-2",י:foot:length:medium
"3026 Ayin-1",ע:body:shape:circle/oval
"3026 Beth-1",ב:body:inclination:oblique
"3026 Beth-1",ב:head:shape:triangular
"3026 Beth-1",ב:leg:angular
"3026 Beth-1","ב-ד:additional:ligatures:beth-dalet ligature"
"3026 Dalet-1",ד:body:inclination:oblique
"3026 Dalet-1",ד:head:shape:triangular
"3026 Dalet-1",ד:stem:middle/long
"3026 Lamed-1",ל:body:inclination:oblique
"3026 Lamed-1",ל:shaft:straight
"3026 Lamed-1",ל:foot:inclination:upward
"3026 Yod-1",י:body:inclination:vertical
"3026 Yod-1","י:horizontal strokes:parallel downward"
"3027 Aleph-1",א:body:inclination:oblique
"3027 Aleph-1",א:head:shape:star-shaped
"3027 Beth-1",ב:body:inclination:oblique
"3027 Beth-1",ב:leg:angular
"3027 Het-1",ח:body:inclination:vertical
"3027 Het-1","ח:horizontal strokes:number:two"
"3027 Het-1","ח:vertical protrusions:lower left"
"3027 Het-1","ח:vertical protrusions:lower right"
"3027 Het-1","ח:vertical protrusions:upper right"
"3027 Het-1","ח:vertical protrusions:upper left"
"3027 Lamed-1",ל:body:inclination:oblique
"3027 Lamed-1",ל:shaft:straight
"3027 Lamed-1",ל:foot:shape:angular
"3027 Lamed-1",ל:foot:inclination:downward
"3027 Nun-1",נ:body:inclination:oblique
"3027 Nun-1",נ:head:shape:zigzag
"3027 Nun-1",נ:tail:curved
"3027 Nun-1","נ:foot:with foot"
"3027 Resh-1",ר:body:inclination:vertical
"3027 Resh-1",ר:head:shape:triangular
"3027 Shin-1",ש:body:inclination:vertical
"3027 Shin-1",ש:body:shape:w-shaped
"3027 Shin-2",ש:body:inclination:oblique
"3027 Shin-2",ש:body:shape:w-shaped
"3028 Aleph-1",א:body:inclination:oblique
"3028 Aleph-1",א:head:shape:V-shaped
"3028 Beth-1",ב:body:inclination:vertical
"3028 Beth-1",ב:head:shape:triangular
"3028 Beth-1",ב:leg:angular
"3028 Beth-1","ב:additional:absent/vestigial shaft"
"3028 He-1",
"3028 Kaf-1",כ:body:inclination:oblique
"3028 Kaf-1","כ:head:shape:middle finger protruding from left finger"
"3028 Kaf-1",כ:head:orientation:leftwards
"3028 Kaf-1",כ:tail:curved
"3028 Kaf-1","כ:foot:with foot"
"3028 Lamed-1",ל:body:inclination:oblique
"3028 Lamed-1",ל:shaft:straight
"3028 Lamed-1",ל:foot:shape:curved
"3028 Lamed-1",ל:foot:inclination:upward
"3028 Nun-1",נ:body:inclination:vertical
"3028 Nun-1",נ:head:shape:zigzag
"3028 Nun-1",נ:tail:curved
"3028 Nun-1",נ:foot:footless
"3028 Nun-1","נ:additional:left stroke elongated upward"
"3028 Shin-1",ש:body:inclination:vertical
"3028 Shin-1",ש:body:shape:w-shaped
"3028 Shin-2",ש:body:inclination:vertical
"3028 Shin-2",ש:body:shape:w-shaped
"3028 Waw-1","ו:body:inclination:oblique leftward"
"3028 Waw-1",ו:head:shape:v-shaped
"3028 Waw-1","ו:nose:with nose"
"3029 Aleph-1",א:body:inclination:vertical
"3029 Aleph-2",א:body:inclination:oblique
"3029 Het-1",ח:body:inclination:oblique
"3029 Het-1","ח:vertical protrusions:lower right"
"3029 Het-1","ח:vertical protrusions:upper left"
"3029 Het-1","ח:vertical protrusions:lower left"
"3029 Lamed-1",ל:body:inclination:oblique
"3029 Lamed-1",ל:shaft:straight
"3029 Lamed-1","ל:foot:shape:single stroke"
"3029 Lamed-1",ל:foot:inclination:upward
"3029 Lamed-2",ל:body:inclination:oblique
"3029 Lamed-2",ל:shaft:straight
"3029 Mem-1",מ:body:inclination:oblique
"3029 Mem-1",מ:tail:shape:straight
"3029 Mem-1",מ:body:inclination:oblique
"3029 Mem-1",מ:head:shape:zigzag
"3029 Mem-1",מ:tail:shape:angular
"3029 Mem-1","מ:foot:with foot"
"3029 Resh-1",
"3029 Shin-1",ש:body:inclination:vertical
"3029 Shin-1",ש:body:shape:w-shaped
"3030 Gimmel-1",ג:body:inclination:oblique
"3030 Gimmel-1",ג:head:angle:acute
"3030 Gimmel-1",ג:head:length:middle/long
"3030 Het-1",ח:body:inclination:vertical
"3030 Het-1","ח:horizontal strokes:number:three"
"3030 Het-1","ח:vertical protrusions:upper left"
"3030 Het-1","ח:vertical protrusions:upper right"
"3030 Het-1","ח:vertical protrusions:lower right"
"3030 Lamed-1",ל:body:inclination:oblique
"3030 Lamed-1",ל:shaft:straight
"3030 Lamed-1",ל:foot:shape:angular
"3030 Mem-1",מ:body:inclination:vertical
"3030 Mem-1","מ:head:shape:square fork"
"3030 Mem-1",מ:tail:shape:curved
"3030 Mem-2",מ:tail:shape:straight
"3030 Mem-2","מ:head:shape:square fork"
"3030 Mem-2",מ:tail:shape:curved
"3030 Nun-1",נ:body:inclination:vertical
"3030 Nun-1",נ:head:shape:zigzag
"3030 Nun-1",נ:tail:curved
"3030 Nun-1",נ:foot:footless
"3030 Nun-1","נ:additional:left stroke elongated upward"
"3030 Nun-2",נ:body:inclination:oblique
"3030 Nun-2",נ:head:shape:zigzag
"3030 Nun-2",נ:tail:angular
"3030 Nun-2","נ:foot:with foot"
"3030 Tav-1",ת:body:shape:x-shaped
"3031 Lamed-1",ל:body:inclination:oblique
"3031 Lamed-1",ל:shaft:straight
"3031 Lamed-1",ל:foot:shape:angular
"3033 Aleph-1",א:body:inclination:vertical
"3033 Aleph-1",א:head:shape:V-shaped
"3033 He-1",ה:body:inclination:vertical
"3033 He-1","ה:horizontal strokes:number:three"
"3033 He-1",ה:shaft:length:short
"3033 He-1","ה:shaft:angle with strokes:right"
"3033 Het-1",ח:body:inclination:vertical
"3033 Het-1","ח:horizontal strokes:number:two"
"3033 Het-1","ח:vertical protrusions:lower left"
"3033 Het-1","ח:vertical protrusions:upper left"
"3033 Het-1","ח:vertical protrusions:lower right"
"3033 Het-1","ח:vertical protrusions:upper right"
"3033 Het-2",ח:body:inclination:oblique
"3033 Het-2","ח:horizontal strokes:number:two"
"3033 Het-2","ח:vertical protrusions:lower left"
"3033 Het-2","ח:vertical protrusions:upper left"
"3033 Het-2","ח:vertical protrusions:lower right"
"3033 Het-2","ח:vertical protrusions:upper right"
"3033 Mem-1",מ:body:inclination:vertical
"3033 Mem-1","מ:head:shape:square fork"
"3033 Nun-1",נ:body:inclination:oblique
"3033 Nun-1",נ:head:shape:zigzag
"3033 Nun-1",נ:tail:curved
"3033 Nun-1",נ:foot:footless
"3033 Nun-1","נ:additional:left stroke elongated upward"
"3033 Tav-1",ת:body:shape:x-shaped
"3033 Waw-1",ו:body:inclination:vertical
"3033 Waw-1","ו:head:shape:square cup"
"3033 Waw-1","ו:nose:with nose"
"3033 Yod-1",י:body:inclination:vertical
"3033 Yod-1","י:horizontal strokes:parallel downward"
